-2.448007e+01  1.030313e-07  1.044070e-07
-2.447021e+01  1.066398e-07  1.080633e-07
-2.446035e+01  1.096321e-07  1.110950e-07
-2.445049e+01  1.119500e-07  1.134433e-07
-2.444063e+01  1.135479e-07  1.150617e-07
-2.443077e+01  1.143937e-07  1.159181e-07
-2.442091e+01  1.144705e-07  1.159951e-07
-2.441105e+01  1.137766e-07  1.152911e-07
-2.440119e+01  1.123262e-07  1.138204e-07
-2.439133e+01  1.101483e-07  1.116124e-07
-2.438147e+01  1.072860e-07  1.087108e-07
-2.437161e+01  1.037951e-07  1.051722e-07
-2.436175e+01  9.974225e-08  1.010643e-07
-2.435189e+01  9.520297e-08  9.646331e-08
-2.434203e+01  9.025905e-08  9.145235e-08
-2.433217e+01  8.499634e-08  8.611836e-08
-2.432231e+01  7.950217e-08  8.054986e-08
-2.431245e+01  7.386306e-08  7.483453e-08
-2.430259e+01  6.816249e-08  6.905698e-08
-2.429273e+01  6.247896e-08  6.329676e-08
-2.428287e+01  5.688433e-08  5.762670e-08
-2.427301e+01  5.144256e-08  5.211161e-08
-2.426315e+01  4.620874e-08  4.680732e-08
-2.425329e+01  4.122854e-08  4.176013e-08
-2.424343e+01  3.653803e-08  3.700656e-08
-2.423357e+01  3.216374e-08  3.257351e-08
-2.422371e+01  2.812314e-08  2.847867e-08
-2.421385e+01  2.442522e-08  2.473116e-08
-2.420399e+01  2.107139e-08  2.133237e-08
-2.419413e+01  1.805637e-08  1.827696e-08
-2.418427e+01  1.536933e-08  1.555393e-08
-2.417441e+01  1.299486e-08  1.314764e-08
-2.416455e+01  1.091410e-08  1.103898e-08
-2.415469e+01  9.105748e-09  9.206288e-09
-2.414483e+01  7.546926e-09  7.626363e-09
-2.413497e+01  6.214066e-09  6.275254e-09
-2.412511e+01  5.083591e-09  5.128989e-09
-2.411525e+01  4.132514e-09  4.164166e-09
-2.410539e+01  3.338908e-09  3.358418e-09
-2.409553e+01  2.682263e-09  2.690770e-09
-2.408567e+01  2.143745e-09  2.141877e-09
-2.407581e+01  1.706361e-09  1.694176e-09
-2.406595e+01  1.355046e-09  1.331952e-09
-2.405609e+01  1.076693e-09  1.041339e-09
-2.404623e+01  8.601387e-10  8.102668e-10
-2.403637e+01  6.961154e-10  6.283710e-10
-2.402651e+01  5.771837e-10  4.868787e-10
-2.401665e+01  4.976616e-10  3.784783e-10
-2.400679e+01  4.535529e-10  2.971860e-10
-2.399693e+01  4.424860e-10  2.382165e-10
-2.398707e+01  4.636659e-10  1.978604e-10
-2.397721e+01  5.178420e-10  1.733614e-10
-2.396735e+01  6.072936e-10  1.627811e-10
-2.395749e+01  7.358282e-10  1.648598e-10
-2.394763e+01  9.087923e-10  1.789172e-10
-2.393777e+01  1.133085e-09  2.048131e-10
-2.392791e+01  1.417170e-09  2.429313e-10
-2.391805e+01  1.771075e-09  2.941437e-10
-2.390819e+01  2.206365e-09  3.597565e-10
-2.389833e+01  2.736089e-09  4.414537e-10
-2.388847e+01  3.374670e-09  5.412423e-10
-2.387861e+01  4.137746e-09  6.613996e-10
-2.386875e+01  5.041933e-09  8.044160e-10
-2.385889e+01  6.104521e-09  9.729309e-10
-2.384903e+01  7.343075e-09  1.169659e-09
-2.383917e+01  8.774954e-09  1.397306e-09
-2.382931e+01  1.041674e-08  1.658469e-09
-2.381945e+01  1.228359e-08  1.955532e-09
-2.380959e+01  1.438850e-08  2.290546e-09
-2.379973e+01  1.674158e-08  2.665103e-09
-2.378987e+01  1.934920e-08  3.080209e-09
-2.378001e+01  2.221323e-08  3.536157e-09
-2.377015e+01  2.533028e-08  4.032403e-09
-2.376029e+01  2.869099e-08  4.567458e-09
-2.375043e+01  3.227952e-08  5.138799e-09
-2.374057e+01  3.607309e-08  5.742806e-09
-2.373071e+01  4.004180e-08  6.374722e-09
-2.372085e+01  4.414862e-08  7.028664e-09
-2.371099e+01  4.834968e-08  7.697663e-09
-2.370113e+01  5.259482e-08  8.373755e-09
-2.369127e+01  5.682839e-08  9.048113e-09
-2.368141e+01  6.099037e-08  9.711228e-09
-2.367155e+01  6.501769e-08  1.035313e-08
-2.366169e+01  6.884582e-08  1.096363e-08
