-2.203695e+01  4.033872e-07  3.537856e-07
-2.202685e+01  4.178574e-07  3.664752e-07
-2.201675e+01  4.297918e-07  3.769405e-07
-2.200665e+01  4.389471e-07  3.849682e-07
-2.199655e+01  4.451336e-07  3.903916e-07
-2.198645e+01  4.482216e-07  3.930972e-07
-2.197635e+01  4.481460e-07  3.930277e-07
-2.196625e+01  4.449088e-07  3.901845e-07
-2.195615e+01  4.385788e-07  3.846278e-07
-2.194605e+01  4.292891e-07  3.764739e-07
-2.193596e+01  4.172330e-07  3.658920e-07
-2.192586e+01  4.026571e-07  3.530974e-07
-2.191576e+01  3.858531e-07  3.383449e-07
-2.190566e+01  3.671485e-07  3.219203e-07
-2.189556e+01  3.468959e-07  3.041308e-07
-2.188546e+01  3.254629e-07  2.852959e-07
-2.187536e+01  3.032212e-07  2.657380e-07
-2.186526e+01  2.805369e-07  2.457729e-07
-2.185516e+01  2.577613e-07  2.257024e-07
-2.184506e+01  2.352239e-07  2.058063e-07
-2.183496e+01  2.132256e-07  1.863376e-07
-2.182486e+01  1.920349e-07  1.675170e-07
-2.181476e+01  1.718851e-07  1.495307e-07
-2.180466e+01  1.529738e-07  1.325289e-07
-2.179456e+01  1.354636e-07  1.166254e-07
-2.178446e+01  1.194847e-07  1.018991e-07
-2.177436e+01  1.051386e-07  8.839698e-08
-2.176426e+01  9.250281e-08  7.613745e-08
-2.175416e+01  8.163652e-08  6.511633e-08
-2.174406e+01  7.258631e-08  5.531436e-08
-2.173396e+01  6.539235e-08  4.670858e-08
-2.172387e+01  6.009411e-08  3.928943e-08
-2.171377e+01  5.673582e-08  3.308714e-08
-2.170367e+01  5.537095e-08  2.820808e-08
-2.169357e+01  5.606584e-08  2.486502e-08
-2.168347e+01  5.890202e-08  2.334275e-08
-2.167337e+01  6.397717e-08  2.383651e-08
-2.166327e+01  7.140453e-08  2.628463e-08
-2.165317e+01  8.131070e-08  3.042912e-08
-2.164307e+01  9.383173e-08  3.601209e-08
-2.163297e+01  1.091076e-07  4.287680e-08
-2.162287e+01  1.272753e-07  5.096180e-08
-2.161277e+01  1.484600e-07  6.026391e-08
-2.160267e+01  1.727661e-07  7.080622e-08
-2.159257e+01  2.002660e-07  8.261639e-08
-2.158247e+01  2.309901e-07  9.571244e-08
-2.157237e+01  2.649155e-07  1.100932e-07
-2.156227e+01  3.019556e-07  1.257317e-07
-2.155217e+01  3.419517e-07  1.425699e-07
-2.154207e+01  3.846649e-07  1.605154e-07
-2.153197e+01  4.297714e-07  1.794388e-07
-2.152187e+01  4.768598e-07  1.991734e-07
-2.151178e+01  5.254322e-07  2.195151e-07
-2.150168e+01  5.749086e-07  2.402246e-07
-2.149158e+01  6.246346e-07  2.610307e-07
-2.148148e+01  6.738933e-07  2.816359e-07
-2.147138e+01  7.219205e-07  3.017221e-07
