-2.449777e+01  2.608802e-11  9.221434e-12
-2.448930e+01  3.170036e-11  1.256577e-11
-2.448084e+01  3.899965e-11  1.713171e-11
-2.447237e+01  4.851905e-11  2.329228e-11
-2.446391e+01  6.094499e-11  3.152758e-11
-2.445544e+01  7.715546e-11  4.245137e-11
-2.444698e+01  9.826612e-11  5.684293e-11
-2.443851e+01  1.256855e-10  7.568486e-11
-2.443005e+01  1.611805e-10  1.002078e-10
-2.442158e+01  2.069530e-10  1.319426e-10
-2.441312e+01  2.657295e-10  1.727810e-10
-2.440466e+01  3.408639e-10  2.250450e-10
-2.439619e+01  4.364546e-10  2.915651e-10
-2.438773e+01  5.574769e-10  3.757680e-10
-2.437926e+01  7.099297e-10  4.817735e-10
-2.437080e+01  9.009967e-10  6.144989e-10
-2.436233e+01  1.139221e-09  7.797710e-10
-2.435387e+01  1.434691e-09  9.844427e-10
-2.434540e+01  1.799233e-09  1.236512e-09
-2.433694e+01  2.246609e-09  1.545242e-09
-2.432847e+01  2.792715e-09  1.921269e-09
-2.432001e+01  3.455767e-09  2.376710e-09
-2.431154e+01  4.256474e-09  2.925244e-09
-2.430308e+01  5.218188e-09  3.582172e-09
-2.429461e+01  6.367010e-09  4.364450e-09
-2.428615e+01  7.731862e-09  5.290676e-09
-2.427768e+01  9.344487e-09  6.381027e-09
-2.426922e+01  1.123938e-08  7.657144e-09
-2.426075e+01  1.345366e-08  9.141950e-09
-2.425229e+01  1.602677e-08  1.085939e-08
-2.424382e+01  1.900018e-08  1.283408e-08
-2.423536e+01  2.241688e-08  1.509093e-08
-2.422689e+01  2.632079e-08  1.765459e-08
-2.421843e+01  3.075606e-08  2.054890e-08
-2.420997e+01  3.576618e-08  2.379619e-08
-2.420150e+01  4.139307e-08  2.741663e-08
-2.419304e+01  4.767598e-08  3.142735e-08
-2.418457e+01  5.465030e-08  3.584172e-08
-2.417611e+01  6.234643e-08  4.066852e-08
-2.416764e+01  7.078839e-08  4.591112e-08
-2.415918e+01  7.999266e-08  5.156682e-08
-2.415071e+01  8.996690e-08  5.762617e-08
-2.414225e+01  1.007088e-07  6.407253e-08
-2.413378e+01  1.122051e-07  7.088174e-08
-2.412532e+01  1.244306e-07  7.802202e-08
